OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales,Profit
ORD08586,2025-01-25,CUST0203,Customer 203,Product 6,Sports,Central,1,348.56,348.56,77.36
ORD08587,2024-10-23,CUST0357,Customer 357,Product 17,Sports,Central,4,225.04,900.16,138.77
ORD08588,2025-07-21,CUST0496,Customer 496,Product 6,Clothing,East,6,162.51,975.06,196.71
ORD08589,2025-05-17,CUST0310,Customer 310,Product 9,Electronics,South,5,143.71,718.55,102.05
ORD08590,2024-02-13,CUST0349,Customer 349,Product 20,Clothing,North,1,276.0,276.0,31.1
ORD08591,2024-11-05,CUST0267,Customer 267,Product 14,Clothing,West,8,150.47,1203.76,314.39
ORD08592,2025-08-22,CUST0410,Customer 410,Product 3,Home & Kitchen,East,1,377.48,377.48,86.9
ORD08593,2024-11-07,CUST0140,Customer 140,Product 2,Home & Kitchen,South,7,53.1,371.7,91.2
ORD08594,2025-05-20,CUST0445,Customer 445,Product 4,Home & Kitchen,Central,10,361.56,3615.6,735.13
ORD08595,2025-07-26,CUST0015,Customer 15,Product 4,Sports,Central,5,484.04,2420.2,285.06
ORD08596,2025-04-19,CUST0380,Customer 380,Product 7,Clothing,West,4,394.54,1578.16,362.82
ORD08597,2024-08-17,CUST0216,Customer 216,Product 19,Electronics,South,3,48.57,145.71,19.68
ORD08598,2024-01-28,CUST0331,Customer 331,Product 7,Sports,West,9,85.97,773.73,173.99
ORD08599,2024-01-03,CUST0309,Customer 309,Product 8,Electronics,North,9,74.63,671.67,71.9
ORD08600,2024-06-06,CUST0398,Customer 398,Product 6,Home & Kitchen,North,1,299.55,299.55,83.51
ORD08601,2024-09-25,CUST0040,Customer 40,Product 13,Home & Kitchen,North,8,59.84,478.72,119.79
ORD08602,2024-11-03,CUST0257,Customer 257,Product 12,Home & Kitchen,North,10,174.86,1748.6,174.93
ORD08603,2025-10-17,CUST0004,Customer 4,Product 5,Home & Kitchen,Central,4,329.9,1319.6,166.0
ORD08604,2025-10-13,CUST0051,Customer 51,Product 12,Home & Kitchen,South,1,462.92,462.92,103.41
ORD08605,2025-04-28,CUST0038,Customer 38,Product 7,Home & Kitchen,West,9,127.75,1149.75,256.12
ORD08606,2024-05-07,CUST0327,Customer 327,Product 7,Electronics,East,8,179.4,1435.2,250.14
ORD08607,2025-10-31,CUST0394,Customer 394,Product 1,Home & Kitchen,North,7,193.47,1354.29,337.88
ORD08608,2025-11-12,CUST0086,Customer 86,Product 16,Electronics,South,6,146.81,880.86,117.35
ORD08609,2024-10-21,CUST0126,Customer 126,Product 4,Sports,West,3,321.82,965.46,241.15
ORD08610,2025-03-03,CUST0096,Customer 96,Product 2,Electronics,South,9,158.77,1428.93,313.62
ORD08611,2024-07-02,CUST0319,Customer 319,Product 12,Electronics,South,3,156.08,468.24,67.72
ORD08612,2025-05-18,CUST0051,Customer 51,Product 15,Sports,East,8,458.78,3670.24,654.4
ORD08613,2025-12-05,CUST0205,Customer 205,Product 19,Electronics,North,2,106.68,213.36,23.39
ORD08614,2025-10-22,CUST0358,Customer 358,Product 1,Electronics,Central,5,316.17,1580.85,346.81
ORD08615,2024-09-07,CUST0328,Customer 328,Product 3,Sports,West,8,320.94,2567.52,477.64
ORD08616,2024-01-30,CUST0445,Customer 445,Product 11,Home & Kitchen,South,6,274.48,1646.88,490.53
ORD08617,2024-05-02,CUST0481,Customer 481,Product 10,Clothing,Central,10,144.62,1446.2,298.55
ORD08618,2024-10-10,CUST0123,Customer 123,Product 9,Home & Kitchen,Central,3,218.27,654.81,81.97
ORD08619,2025-05-19,CUST0466,Customer 466,Product 16,Electronics,East,10,483.61,4836.1,1189.77
ORD08620,2024-03-09,CUST0468,Customer 468,Product 3,Clothing,East,9,457.05,4113.45,783.33
ORD08621,2025-09-05,CUST0369,Customer 369,Product 16,Clothing,West,3,16.17,48.51,7.74
ORD08622,2025-01-05,CUST0317,Customer 317,Product 4,Electronics,West,5,359.25,1796.25,194.91
ORD08623,2025-08-18,CUST0500,Customer 500,Product 2,Sports,North,2,62.0,124.0,26.91
ORD08624,2025-05-07,CUST0069,Customer 69,Product 16,Home & Kitchen,Central,9,306.85,2761.65,676.71
ORD08625,2025-08-02,CUST0496,Customer 496,Product 6,Electronics,East,10,383.04,3830.4,637.5
ORD08626,2025-03-22,CUST0028,Customer 28,Product 2,Home & Kitchen,Central,2,58.08,116.16,33.34
ORD08627,2024-09-21,CUST0005,Customer 5,Product 18,Home & Kitchen,East,10,286.76,2867.6,748.34
ORD08628,2025-10-05,CUST0322,Customer 322,Product 19,Electronics,South,5,391.62,1958.1,203.67
ORD08629,2025-12-03,CUST0429,Customer 429,Product 7,Home & Kitchen,North,8,448.62,3588.96,925.69
ORD08630,2025-05-02,CUST0195,Customer 195,Product 1,Electronics,East,8,102.78,822.24,201.56
ORD08631,2025-12-11,CUST0441,Customer 441,Product 20,Home & Kitchen,South,9,419.76,3777.84,988.7
ORD08632,2024-05-02,CUST0136,Customer 136,Product 3,Home & Kitchen,South,4,211.1,844.4,161.97
ORD08633,2025-01-17,CUST0350,Customer 350,Product 12,Home & Kitchen,West,3,323.39,970.17,183.53
ORD08634,2025-06-08,CUST0197,Customer 197,Product 6,Clothing,South,9,97.37,876.33,101.26
ORD08635,2025-08-12,CUST0336,Customer 336,Product 2,Home & Kitchen,North,1,488.22,488.22,57.43
ORD08636,2024-01-18,CUST0113,Customer 113,Product 4,Electronics,West,5,327.88,1639.4,350.75
ORD08637,2024-09-22,CUST0240,Customer 240,Product 19,Clothing,East,9,148.79,1339.11,330.4
ORD08638,2024-06-15,CUST0085,Customer 85,Product 17,Home & Kitchen,South,2,481.56,963.12,179.58
ORD08639,2025-08-18,CUST0456,Customer 456,Product 13,Sports,North,1,327.69,327.69,78.77
ORD08640,2024-02-29,CUST0052,Customer 52,Product 3,Sports,West,8,398.34,3186.72,413.7
ORD08641,2024-05-29,CUST0259,Customer 259,Product 4,Electronics,West,2,435.89,871.78,249.85
ORD08642,2024-11-23,CUST0473,Customer 473,Product 15,Sports,South,10,479.74,4797.4,1395.33
ORD08643,2025-04-17,CUST0488,Customer 488,Product 20,Electronics,South,8,276.98,2215.84,466.52
ORD08644,2025-12-10,CUST0164,Customer 164,Product 4,Clothing,South,9,19.48,175.32,30.01
ORD08645,2024-05-18,CUST0260,Customer 260,Product 13,Clothing,South,10,445.33,4453.3,955.89
ORD08646,2024-12-31,CUST0222,Customer 222,Product 15,Home & Kitchen,North,10,92.8,928.0,252.0
ORD08647,2024-06-16,CUST0088,Customer 88,Product 6,Electronics,Central,6,296.54,1779.24,247.83
ORD08648,2024-02-24,CUST0294,Customer 294,Product 10,Electronics,West,3,159.9,479.7,78.18
ORD08649,2024-10-06,CUST0352,Customer 352,Product 11,Home & Kitchen,North,4,90.32,361.28,84.45
ORD08650,2025-01-04,CUST0145,Customer 145,Product 1,Clothing,South,6,178.52,1071.12,215.55
ORD08651,2025-03-05,CUST0040,Customer 40,Product 20,Clothing,North,2,205.89,411.78,54.98
ORD08652,2025-10-13,CUST0032,Customer 32,Product 11,Electronics,West,4,410.17,1640.68,404.85
ORD08653,2024-12-30,CUST0166,Customer 166,Product 11,Electronics,Central,6,145.61,873.66,252.36
ORD08654,2024-02-19,CUST0133,Customer 133,Product 17,Clothing,South,9,265.78,2392.02,586.38
ORD08655,2024-10-23,CUST0281,Customer 281,Product 10,Sports,West,4,124.17,496.68,88.07
ORD08656,2024-10-25,CUST0229,Customer 229,Product 2,Home & Kitchen,West,8,150.0,1200.0,200.85
ORD08657,2025-06-26,CUST0259,Customer 259,Product 9,Sports,West,10,185.81,1858.1,452.19
ORD08658,2025-10-16,CUST0313,Customer 313,Product 16,Electronics,North,8,95.69,765.52,211.72
ORD08659,2024-03-19,CUST0287,Customer 287,Product 8,Electronics,West,4,141.95,567.8,79.32
ORD08660,2025-06-10,CUST0202,Customer 202,Product 9,Clothing,North,10,330.71,3307.1,386.7
ORD08661,2024-07-17,CUST0174,Customer 174,Product 17,Home & Kitchen,East,1,285.98,285.98,47.48
ORD08662,2025-10-05,CUST0168,Customer 168,Product 1,Electronics,West,7,452.16,3165.12,556.25
ORD08663,2024-07-06,CUST0463,Customer 463,Product 6,Sports,South,2,493.99,987.98,215.94
ORD08664,2024-04-06,CUST0233,Customer 233,Product 20,Sports,South,7,207.41,1451.87,392.33
ORD08665,2025-09-05,CUST0477,Customer 477,Product 5,Home & Kitchen,Central,2,225.38,450.76,47.28
ORD08666,2024-06-20,CUST0014,Customer 14,Product 4,Home & Kitchen,South,5,222.28,1111.4,277.83
ORD08667,2025-07-10,CUST0006,Customer 6,Product 12,Electronics,North,1,248.39,248.39,66.31
ORD08668,2024-11-26,CUST0385,Customer 385,Product 6,Electronics,South,9,12.22,109.98,30.79
ORD08669,2024-11-19,CUST0131,Customer 131,Product 1,Sports,South,4,40.45,161.8,29.2
ORD08670,2025-12-02,CUST0436,Customer 436,Product 13,Electronics,North,9,33.15,298.35,33.0
ORD08671,2024-11-04,CUST0454,Customer 454,Product 20,Electronics,East,3,214.04,642.12,166.63
ORD08672,2024-10-04,CUST0016,Customer 16,Product 6,Clothing,North,10,192.96,1929.6,492.06
ORD08673,2025-12-02,CUST0206,Customer 206,Product 11,Electronics,North,8,39.26,314.08,71.32
ORD08674,2025-12-15,CUST0346,Customer 346,Product 16,Clothing,West,5,173.5,867.5,103.2
ORD08675,2025-12-05,CUST0411,Customer 411,Product 3,Electronics,West,6,438.48,2630.88,263.66
ORD08676,2025-01-06,CUST0026,Customer 26,Product 13,Clothing,Central,10,115.18,1151.8,136.88
ORD08677,2024-04-08,CUST0181,Customer 181,Product 15,Sports,Central,1,143.39,143.39,39.16
ORD08678,2025-07-01,CUST0285,Customer 285,Product 13,Home & Kitchen,North,9,249.96,2249.64,421.62
ORD08679,2025-08-16,CUST0084,Customer 84,Product 9,Electronics,West,10,409.94,4099.4,626.27
ORD08680,2024-12-26,CUST0378,Customer 378,Product 20,Electronics,East,2,326.63,653.26,80.48
ORD08681,2024-05-27,CUST0325,Customer 325,Product 10,Electronics,South,6,333.41,2000.46,418.62
ORD08682,2024-01-14,CUST0278,Customer 278,Product 17,Electronics,Central,9,84.7,762.3,138.9
ORD08683,2024-05-20,CUST0032,Customer 32,Product 4,Electronics,East,2,11.1,22.2,2.43
ORD08684,2025-06-14,CUST0421,Customer 421,Product 11,Sports,West,2,39.36,78.72,18.43
ORD08685,2024-10-15,CUST0408,Customer 408,Product 13,Sports,West,10,161.73,1617.3,351.98
ORD08686,2025-01-16,CUST0214,Customer 214,Product 3,Clothing,South,4,327.82,1311.28,291.59
ORD08687,2025-05-11,CUST0138,Customer 138,Product 19,Sports,North,8,27.66,221.28,65.46
ORD08688,2025-02-25,CUST0050,Customer 50,Product 16,Electronics,Central,4,320.29,1281.16,291.23
ORD08689,2024-12-14,CUST0079,Customer 79,Product 4,Sports,West,6,466.47,2798.82,340.71
ORD08690,2024-06-15,CUST0157,Customer 157,Product 11,Electronics,West,6,225.69,1354.14,316.92
ORD08691,2024-04-14,CUST0446,Customer 446,Product 15,Electronics,South,6,376.05,2256.3,495.88
ORD08692,2024-08-11,CUST0453,Customer 453,Product 5,Home & Kitchen,Central,6,436.83,2620.98,485.54
ORD08693,2024-06-07,CUST0003,Customer 3,Product 9,Clothing,South,9,87.15,784.35,107.69
ORD08694,2025-05-30,CUST0157,Customer 157,Product 15,Home & Kitchen,West,5,361.46,1807.3,271.27
ORD08695,2024-08-14,CUST0236,Customer 236,Product 5,Clothing,South,10,399.8,3998.0,758.25
ORD08696,2024-07-11,CUST0374,Customer 374,Product 5,Electronics,Central,7,367.37,2571.59,684.93
ORD08697,2025-07-26,CUST0470,Customer 470,Product 12,Home & Kitchen,Central,10,350.72,3507.2,373.24
ORD08698,2025-09-20,CUST0138,Customer 138,Product 17,Sports,South,6,359.63,2157.78,226.32
ORD08699,2025-12-07,CUST0185,Customer 185,Product 17,Sports,South,9,141.58,1274.22,360.05
ORD08700,2025-06-22,CUST0235,Customer 235,Product 6,Home & Kitchen,South,1,31.97,31.97,7.76
ORD08701,2025-06-28,CUST0322,Customer 322,Product 11,Sports,North,5,361.41,1807.05,389.76
ORD08702,2025-12-30,CUST0084,Customer 84,Product 9,Electronics,Central,4,169.66,678.64,82.12
ORD08703,2025-07-18,CUST0125,Customer 125,Product 19,Sports,West,6,430.5,2583.0,499.22
ORD08704,2025-12-20,CUST0101,Customer 101,Product 20,Clothing,West,9,23.53,211.77,34.43
ORD08705,2024-04-26,CUST0147,Customer 147,Product 18,Clothing,East,4,469.83,1879.32,557.14
ORD08706,2025-03-03,CUST0070,Customer 70,Product 15,Home & Kitchen,Central,5,19.91,99.55,24.33
ORD08707,2025-04-16,CUST0286,Customer 286,Product 8,Clothing,West,10,335.03,3350.3,404.55
ORD08708,2024-03-19,CUST0408,Customer 408,Product 12,Home & Kitchen,South,3,12.79,38.37,4.89
ORD08709,2024-04-29,CUST0309,Customer 309,Product 3,Sports,West,6,81.8,490.8,137.59
ORD08710,2024-05-14,CUST0208,Customer 208,Product 6,Home & Kitchen,West,10,45.09,450.9,67.54
ORD08711,2024-01-18,CUST0128,Customer 128,Product 11,Home & Kitchen,South,7,216.41,1514.87,329.05
ORD08712,2025-05-06,CUST0439,Customer 439,Product 10,Electronics,West,7,498.8,3491.6,1030.91
ORD08713,2024-12-22,CUST0323,Customer 323,Product 6,Electronics,North,9,490.63,4415.67,1016.64
ORD08714,2024-11-15,CUST0211,Customer 211,Product 14,Home & Kitchen,South,3,105.65,316.95,80.43
ORD08715,2025-12-08,CUST0139,Customer 139,Product 2,Electronics,East,2,258.93,517.86,110.2
ORD08716,2025-01-06,CUST0354,Customer 354,Product 5,Electronics,East,3,62.85,188.55,20.83
ORD08717,2024-05-22,CUST0204,Customer 204,Product 7,Clothing,East,10,404.38,4043.8,995.5
ORD08718,2025-03-28,CUST0091,Customer 91,Product 14,Home & Kitchen,West,10,382.78,3827.8,484.08
ORD08719,2025-09-03,CUST0088,Customer 88,Product 17,Sports,South,9,102.85,925.65,252.95
ORD08720,2025-06-19,CUST0455,Customer 455,Product 7,Home & Kitchen,East,1,114.47,114.47,25.53
ORD08721,2024-12-16,CUST0236,Customer 236,Product 2,Clothing,East,4,455.81,1823.24,345.65
ORD08722,2024-06-25,CUST0137,Customer 137,Product 12,Clothing,North,1,489.94,489.94,115.41
ORD08723,2025-12-27,CUST0379,Customer 379,Product 10,Home & Kitchen,East,7,299.15,2094.05,229.05
ORD08724,2024-11-07,CUST0447,Customer 447,Product 10,Home & Kitchen,North,6,25.02,150.12,18.78
ORD08725,2024-01-30,CUST0040,Customer 40,Product 4,Sports,East,5,55.13,275.65,47.66
ORD08726,2024-05-01,CUST0136,Customer 136,Product 19,Clothing,East,10,82.07,820.7,98.53
ORD08727,2024-08-15,CUST0291,Customer 291,Product 11,Sports,East,10,230.45,2304.5,612.65
ORD08728,2024-05-11,CUST0086,Customer 86,Product 3,Clothing,South,9,211.81,1906.29,470.92
ORD08729,2025-12-11,CUST0439,Customer 439,Product 10,Sports,South,1,24.5,24.5,5.53
ORD08730,2024-05-25,CUST0259,Customer 259,Product 4,Clothing,North,10,34.44,344.4,96.47
ORD08731,2025-12-05,CUST0083,Customer 83,Product 20,Electronics,North,7,177.55,1242.85,255.93
ORD08732,2024-08-20,CUST0466,Customer 466,Product 14,Clothing,West,9,350.51,3154.59,826.16
ORD08733,2024-11-10,CUST0329,Customer 329,Product 20,Home & Kitchen,East,8,50.08,400.64,91.59
ORD08734,2024-05-08,CUST0339,Customer 339,Product 13,Clothing,South,5,287.7,1438.5,272.38
ORD08735,2024-08-02,CUST0301,Customer 301,Product 20,Sports,South,10,423.08,4230.8,571.3
ORD08736,2024-05-13,CUST0130,Customer 130,Product 15,Home & Kitchen,East,10,29.62,296.2,30.65
ORD08737,2024-03-21,CUST0110,Customer 110,Product 20,Sports,East,6,205.56,1233.36,349.15
ORD08738,2025-03-11,CUST0392,Customer 392,Product 19,Electronics,East,3,497.77,1493.31,431.72
ORD08739,2025-12-08,CUST0123,Customer 123,Product 1,Electronics,West,1,343.47,343.47,68.84
ORD08740,2024-04-24,CUST0162,Customer 162,Product 4,Clothing,East,6,302.73,1816.38,184.21
ORD08741,2024-03-20,CUST0484,Customer 484,Product 3,Home & Kitchen,East,8,98.83,790.64,180.23
ORD08742,2024-01-20,CUST0246,Customer 246,Product 19,Home & Kitchen,South,6,119.16,714.96,210.08
ORD08743,2025-05-10,CUST0025,Customer 25,Product 11,Sports,Central,7,44.88,314.16,74.91
ORD08744,2025-03-17,CUST0088,Customer 88,Product 9,Clothing,South,9,447.43,4026.87,940.53
ORD08745,2024-02-13,CUST0040,Customer 40,Product 1,Electronics,South,2,485.1,970.2,241.64
ORD08746,2024-07-20,CUST0129,Customer 129,Product 13,Clothing,South,2,304.25,608.5,78.17
ORD08747,2024-04-20,CUST0381,Customer 381,Product 16,Sports,South,3,329.79,989.37,159.42
ORD08748,2024-02-03,CUST0158,Customer 158,Product 7,Electronics,North,8,494.39,3955.12,1152.39
ORD08749,2025-11-06,CUST0472,Customer 472,Product 9,Sports,North,3,247.01,741.03,215.88
ORD08750,2025-06-09,CUST0218,Customer 218,Product 14,Sports,North,7,142.91,1000.37,226.05
ORD08751,2025-08-30,CUST0372,Customer 372,Product 1,Sports,Central,8,183.83,1470.64,385.91
ORD08752,2024-03-01,CUST0321,Customer 321,Product 14,Home & Kitchen,West,2,153.78,307.56,74.3
ORD08753,2025-04-25,CUST0468,Customer 468,Product 10,Electronics,South,6,82.13,492.78,144.44
ORD08754,2024-05-01,CUST0410,Customer 410,Product 3,Sports,Central,3,430.99,1292.97,228.22
ORD08755,2024-09-16,CUST0490,Customer 490,Product 2,Sports,East,10,333.8,3338.0,349.92
ORD08756,2024-02-14,CUST0005,Customer 5,Product 14,Electronics,East,7,460.14,3220.98,685.11
ORD08757,2024-03-08,CUST0225,Customer 225,Product 3,Clothing,Central,1,94.05,94.05,23.79
ORD08758,2024-11-04,CUST0005,Customer 5,Product 4,Electronics,South,9,367.76,3309.84,743.81
ORD08759,2025-11-14,CUST0164,Customer 164,Product 1,Home & Kitchen,South,8,397.96,3183.68,599.17
ORD08760,2024-01-11,CUST0042,Customer 42,Product 14,Electronics,North,6,207.06,1242.36,289.56
ORD08761,2024-04-08,CUST0466,Customer 466,Product 9,Electronics,South,9,213.26,1919.34,454.95
ORD08762,2024-05-06,CUST0467,Customer 467,Product 16,Home & Kitchen,Central,3,387.44,1162.32,266.5
ORD08763,2025-09-08,CUST0476,Customer 476,Product 20,Sports,Central,8,252.25,2018.0,218.73
ORD08764,2024-07-29,CUST0493,Customer 493,Product 8,Home & Kitchen,North,6,218.0,1308.0,348.99
ORD08765,2025-08-24,CUST0474,Customer 474,Product 6,Electronics,Central,4,245.02,980.08,125.82
ORD08766,2024-07-23,CUST0201,Customer 201,Product 3,Clothing,Central,2,445.84,891.68,223.24
ORD08767,2024-07-08,CUST0281,Customer 281,Product 10,Home & Kitchen,East,8,184.67,1477.36,437.24
ORD08768,2025-11-17,CUST0019,Customer 19,Product 15,Sports,West,10,119.38,1193.8,135.24
ORD08769,2024-12-25,CUST0317,Customer 317,Product 20,Sports,Central,3,76.71,230.13,53.5
ORD08770,2024-01-30,CUST0449,Customer 449,Product 9,Home & Kitchen,North,6,313.22,1879.32,526.02
ORD08771,2024-04-02,CUST0477,Customer 477,Product 2,Electronics,East,5,307.67,1538.35,212.24
ORD08772,2024-05-29,CUST0044,Customer 44,Product 9,Clothing,South,5,30.52,152.6,30.64
ORD08773,2024-10-11,CUST0132,Customer 132,Product 13,Electronics,West,10,189.49,1894.9,367.73
ORD08774,2025-08-16,CUST0115,Customer 115,Product 16,Home & Kitchen,South,5,158.16,790.8,86.18
ORD08775,2024-12-22,CUST0362,Customer 362,Product 18,Sports,North,4,27.59,110.36,26.77
ORD08776,2024-12-26,CUST0368,Customer 368,Product 12,Clothing,South,8,217.76,1742.08,283.48
ORD08777,2024-06-13,CUST0266,Customer 266,Product 11,Clothing,West,4,375.52,1502.08,298.77
ORD08778,2025-05-27,CUST0500,Customer 500,Product 11,Sports,West,5,42.18,210.9,25.32
ORD08779,2025-09-19,CUST0110,Customer 110,Product 16,Home & Kitchen,Central,8,440.66,3525.28,983.44
ORD08780,2024-09-04,CUST0118,Customer 118,Product 1,Clothing,East,10,233.31,2333.1,473.71
ORD08781,2025-06-01,CUST0256,Customer 256,Product 16,Sports,Central,6,475.69,2854.14,656.11
ORD08782,2025-08-06,CUST0329,Customer 329,Product 18,Home & Kitchen,West,3,241.07,723.21,106.39
ORD08783,2024-03-10,CUST0228,Customer 228,Product 14,Electronics,West,10,418.24,4182.4,876.7
ORD08784,2024-04-11,CUST0160,Customer 160,Product 4,Electronics,East,10,219.49,2194.9,246.62
ORD08785,2025-08-15,CUST0301,Customer 301,Product 7,Clothing,Central,1,178.6,178.6,50.49
ORD08786,2024-01-15,CUST0053,Customer 53,Product 11,Electronics,East,3,286.31,858.93,207.61
ORD08787,2025-06-25,CUST0419,Customer 419,Product 8,Electronics,South,2,469.33,938.66,95.8
ORD08788,2024-08-10,CUST0175,Customer 175,Product 14,Electronics,South,5,164.12,820.6,131.13
ORD08789,2024-07-15,CUST0272,Customer 272,Product 12,Sports,Central,3,55.62,166.86,26.79
ORD08790,2024-10-15,CUST0324,Customer 324,Product 13,Sports,North,1,100.72,100.72,19.47
ORD08791,2024-06-24,CUST0438,Customer 438,Product 20,Sports,South,10,287.65,2876.5,501.52
ORD08792,2025-07-04,CUST0183,Customer 183,Product 10,Sports,West,1,88.84,88.84,13.78
ORD08793,2024-01-05,CUST0009,Customer 9,Product 16,Clothing,North,2,485.75,971.5,164.19
ORD08794,2024-04-11,CUST0409,Customer 409,Product 6,Electronics,North,1,361.17,361.17,43.37
ORD08795,2024-08-07,CUST0046,Customer 46,Product 17,Clothing,South,9,65.38,588.42,88.86
ORD08796,2025-05-31,CUST0200,Customer 200,Product 6,Home & Kitchen,West,9,162.33,1460.97,328.71
ORD08797,2025-12-25,CUST0160,Customer 160,Product 10,Electronics,Central,10,105.47,1054.7,259.71
ORD08798,2025-05-01,CUST0012,Customer 12,Product 5,Clothing,East,8,216.7,1733.6,207.02
ORD08799,2025-01-10,CUST0299,Customer 299,Product 10,Electronics,Central,6,266.23,1597.38,367.35
ORD08800,2025-12-15,CUST0179,Customer 179,Product 20,Home & Kitchen,East,10,290.26,2902.6,841.2
ORD08801,2025-08-26,CUST0208,Customer 208,Product 12,Home & Kitchen,East,9,87.86,790.74,189.97
ORD08802,2024-07-08,CUST0081,Customer 81,Product 9,Home & Kitchen,West,6,227.07,1362.42,352.49
ORD08803,2025-03-26,CUST0396,Customer 396,Product 15,Clothing,North,8,24.35,194.8,36.61
ORD08804,2025-11-20,CUST0422,Customer 422,Product 15,Sports,East,1,74.1,74.1,19.89
ORD08805,2024-04-19,CUST0397,Customer 397,Product 11,Sports,South,10,219.47,2194.7,432.15
ORD08806,2024-07-04,CUST0249,Customer 249,Product 9,Clothing,South,9,389.04,3501.36,866.82
ORD08807,2024-12-29,CUST0170,Customer 170,Product 3,Home & Kitchen,South,2,108.79,217.58,41.1
ORD08808,2025-01-23,CUST0483,Customer 483,Product 11,Clothing,West,9,191.5,1723.5,502.23
ORD08809,2025-03-10,CUST0235,Customer 235,Product 19,Electronics,North,9,231.65,2084.85,563.24
ORD08810,2024-08-07,CUST0338,Customer 338,Product 16,Clothing,South,2,307.65,615.3,143.46
ORD08811,2025-06-10,CUST0437,Customer 437,Product 6,Sports,Central,1,300.8,300.8,47.12
ORD08812,2024-08-21,CUST0385,Customer 385,Product 6,Clothing,Central,9,80.07,720.63,168.3
ORD08813,2025-02-21,CUST0352,Customer 352,Product 14,Clothing,South,9,416.46,3748.14,619.29
ORD08814,2024-04-25,CUST0108,Customer 108,Product 20,Sports,West,10,393.91,3939.1,1181.16
ORD08815,2024-11-17,CUST0131,Customer 131,Product 19,Electronics,South,6,378.39,2270.34,527.7
ORD08816,2024-05-06,CUST0031,Customer 31,Product 8,Clothing,East,1,420.63,420.63,87.83
ORD08817,2025-04-22,CUST0020,Customer 20,Product 15,Electronics,North,8,400.18,3201.44,607.48
ORD08818,2024-04-22,CUST0287,Customer 287,Product 9,Electronics,East,7,272.76,1909.32,266.48
ORD08819,2025-06-16,CUST0293,Customer 293,Product 3,Home & Kitchen,East,1,453.42,453.42,121.55
ORD08820,2024-05-19,CUST0074,Customer 74,Product 14,Clothing,West,8,406.31,3250.48,677.87
ORD08821,2025-05-22,CUST0456,Customer 456,Product 11,Home & Kitchen,Central,8,234.56,1876.48,212.96
ORD08822,2025-01-04,CUST0175,Customer 175,Product 3,Home & Kitchen,Central,5,244.0,1220.0,220.75
ORD08823,2025-12-22,CUST0446,Customer 446,Product 16,Sports,South,5,202.18,1010.9,204.6
ORD08824,2024-10-22,CUST0171,Customer 171,Product 6,Clothing,West,4,119.36,477.44,89.92
ORD08825,2025-07-24,CUST0037,Customer 37,Product 10,Home & Kitchen,West,7,270.34,1892.38,205.74
ORD08826,2024-02-11,CUST0383,Customer 383,Product 6,Electronics,East,2,258.62,517.24,128.01
ORD08827,2024-03-25,CUST0031,Customer 31,Product 17,Clothing,South,2,65.8,131.6,26.67
ORD08828,2024-12-01,CUST0012,Customer 12,Product 13,Home & Kitchen,South,3,486.11,1458.33,336.87
ORD08829,2025-05-20,CUST0135,Customer 135,Product 14,Electronics,North,1,90.18,90.18,14.14
ORD08830,2024-04-28,CUST0270,Customer 270,Product 20,Sports,Central,7,380.69,2664.83,634.63
ORD08831,2025-01-29,CUST0254,Customer 254,Product 7,Sports,South,4,30.01,120.04,30.32
ORD08832,2024-10-17,CUST0267,Customer 267,Product 6,Sports,East,4,125.78,503.12,143.12
ORD08833,2025-04-12,CUST0309,Customer 309,Product 7,Home & Kitchen,Central,6,158.94,953.64,168.13
ORD08834,2025-09-06,CUST0022,Customer 22,Product 10,Electronics,Central,2,483.23,966.46,110.96
ORD08835,2024-11-15,CUST0034,Customer 34,Product 16,Electronics,West,5,108.32,541.6,71.33
ORD08836,2025-12-04,CUST0025,Customer 25,Product 8,Home & Kitchen,South,9,97.8,880.2,142.25
ORD08837,2025-03-30,CUST0032,Customer 32,Product 17,Clothing,East,9,178.64,1607.76,250.97
ORD08838,2024-08-19,CUST0145,Customer 145,Product 3,Clothing,South,6,436.59,2619.54,357.62
ORD08839,2025-07-21,CUST0215,Customer 215,Product 14,Electronics,South,5,131.57,657.85,159.28
ORD08840,2025-02-21,CUST0347,Customer 347,Product 1,Home & Kitchen,North,5,156.47,782.35,79.36
ORD08841,2024-10-24,CUST0114,Customer 114,Product 16,Electronics,South,1,83.86,83.86,9.13
ORD08842,2025-03-14,CUST0351,Customer 351,Product 3,Electronics,Central,8,423.72,3389.76,478.09
ORD08843,2024-07-12,CUST0124,Customer 124,Product 14,Sports,West,2,95.84,191.68,52.28
ORD08844,2024-03-12,CUST0256,Customer 256,Product 15,Sports,West,6,302.38,1814.28,423.03
ORD08845,2025-05-02,CUST0123,Customer 123,Product 14,Clothing,West,9,141.67,1275.03,239.7
ORD08846,2025-11-26,CUST0194,Customer 194,Product 10,Clothing,East,4,412.49,1649.96,318.7
ORD08847,2025-01-11,CUST0153,Customer 153,Product 11,Electronics,South,4,418.93,1675.72,244.2
ORD08848,2024-07-02,CUST0129,Customer 129,Product 17,Electronics,Central,10,231.96,2319.6,446.98
ORD08849,2024-01-14,CUST0170,Customer 170,Product 9,Home & Kitchen,East,8,213.95,1711.6,475.73
ORD08850,2025-11-21,CUST0396,Customer 396,Product 4,Electronics,North,6,433.27,2599.62,524.05
